"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1201,"paperclip","papier vastmaken",5,3,"papier vastmaken",1,1
1230,"paperclip","papier vastmaken",5,3,"papier vastmaken",1,1
1150,"paperclip","papieren bij elkaar houden",5,3,"papieren elkaar houden",1,1
1199,"paperclip","Om papieren mee bij elkaar te houden",5,3,"papieren elkaar houden",1,1
1223,"paperclip","papieren bij elkaar houden",5,3,"papieren elkaar houden",1,1
1132,"paperclip","papieren aan elkaar vast houden",5,3,"papieren elkaar vast houden",1,1
1130,"paperclip","papieren samenhouden",5,3,"papieren samenhouden",1,1
1188,"paperclip","papieren vastmaken",5,3,"papieren vastmaken",1,1
1194,"paperclip","papieren vliegtuig",5,3,"papieren vliegtuig",2,3
1219,"paperclip","papierenbinder",5,3,"papierenbinder",1,1
1165,"paperclip","om een papiertje doen",5,3,"papiertje",1,1
1229,"paperclip","papiertjes vast clippen",5,3,"papiertjes vast klippen",1,1
1137,"paperclip","je kan hem als passer gebruiken",5,3,"passer",4,5
1161,"paperclip","pen",5,3,"pen",3,3
1147,"paperclip","piercer",5,3,"piercer",3,3
1172,"paperclip","gebruiken als piercing",5,3,"piercing",2,3
1183,"paperclip","piercing",5,3,"piercing",2,3
1210,"paperclip","piercing",5,3,"piercing",2,3
1161,"paperclip","pincet",5,3,"pincet",4,3
1225,"paperclip","plastic",5,3,"plastic",0,0
1172,"paperclip","poppetjes maken van het ijzerdraad van de paperclip",5,3,"poppetjes ijzerdraad paperclip",2,3
1232,"paperclip","poster ophangen aan haakje",5,3,"poster ophangen haakje",3,3
1160,"paperclip","prikken",5,3,"prikken",2,2
1163,"paperclip","Prikken",5,3,"prikken",2,2
1181,"paperclip","mee prikken",5,3,"prikken",2,2
1217,"paperclip","prikken",5,3,"prikken",2,2
1224,"paperclip","iemand prikken",5,3,"prikken",2,2
1228,"paperclip","prikken",5,3,"prikken",2,2
1147,"paperclip","prikker",5,3,"prikker",2,2
1148,"paperclip","doorprikker",5,3,"prikker",2,2
1179,"paperclip","prikker",5,3,"prikker",2,2
1190,"paperclip","prikker",5,3,"prikker",2,2
1228,"paperclip","2 producten verbinden",5,3,"producten verbinden",1,2
1169,"paperclip","proefje met magneet",5,3,"proefje magneet",3,3
1208,"paperclip","prul",5,3,"prul",0,0
1231,"paperclip","puistjes uitsteken",5,3,"puistjes uitsteken",4,4
1156,"paperclip","punaise",5,3,"punaise",3,3
1209,"paperclip","Als puntig voorwerp gebruiken voor bijvoorbeeld resetknop",5,3,"puntig voorwerp oorbeeld resetknop",2,2
1148,"paperclip","puxxzzle",5,3,"puzzel",3,3
1187,"paperclip","een rand van paperclips maken om een spiegel heen",5,3,"rand paperclips spiegel heen",4,3
1173,"paperclip","reset knopjes drukken (die erg klein zijn)",5,3,"reset knopjes drukken",2,2
1139,"paperclip","gebruiken om iets te resetten",5,3,"resetten",2,2
1145,"paperclip","om iets te resetten (bijv. mobiele telefoon)",5,3,"resetten",2,2
1208,"paperclip","bij riem om samen te houden",5,3,"riem samen houden",3,2
1129,"paperclip","een ring van maken",5,3,"ring",2,2
1137,"paperclip","Een ring van maken",5,3,"ring",2,2
1141,"paperclip","ring",5,3,"ring",2,2
1142,"paperclip","ring",5,3,"ring",2,2
1148,"paperclip","ring",5,3,"ring",2,2
1156,"paperclip","ring",5,3,"ring",2,2
1161,"paperclip","ring",5,3,"ring",2,2
1162,"paperclip","om een ring van te maken",5,3,"ring",2,2
1168,"paperclip","ring van maken",5,3,"ring",2,2
1175,"paperclip","ring",5,3,"ring",2,2
1183,"paperclip","ring van maken ",5,3,"ring",2,2
1190,"paperclip","ring",5,3,"ring",2,2
1194,"paperclip","ring",5,3,"ring",2,2
1201,"paperclip","ring",5,3,"ring",2,2
1221,"paperclip","ring van maken",5,3,"ring",2,2
1229,"paperclip","ring",5,3,"ring",2,2
1238,"paperclip","als ring gebruiken",5,3,"ring",2,2
1137,"paperclip","Je kan hem gebruiken als rits",5,3,"ring",3,NA
1175,"paperclip","rits dingetje",5,3,"rits dingetje",3,2
1180,"paperclip","om je rits omhoog te houden",5,3,"rits omhoog houden",3,3
1164,"paperclip","ritsophouder",5,3,"rits ophouder",3,3
1151,"paperclip","aan je rits vastmaken ",5,3,"rits vastmaken",3,2
1141,"paperclip","ritshangertje",5,3,"ritshangertje",3,2
1142,"paperclip","ritshangertje",5,3,"ritshangertje",3,2
1177,"paperclip","ritssluiting",5,3,"ritssluiting",3,3
1163,"paperclip","Roller",5,3,"roller",0,0
1202,"paperclip","samenbinder",5,3,"samenbinder",1,1
1143,"paperclip","satÌÄå©prikker",5,3,"satÌ©prikker",4,3
1145,"paperclip","als satÌÄå©prikker",5,3,"satÌ©prikker",4,3
1146,"paperclip","sateprikker",5,3,"satÌ©prikker",4,3
1156,"paperclip","sateprikker",5,3,"satÌ©prikker",4,3
1201,"paperclip","sateprikker",5,3,"satÌ©prikker",4,3
1231,"paperclip","met de scherpe punt de baksteen beeldhouden",5,3,"scherpe punt baksteen beeldhouwen",3,3
1148,"paperclip","schieten ermee",5,3,"schieten",4,3
1227,"paperclip","schieten met iets tussen de paperclip ",5,3,"schieten tussen paperclip",3,3
1145,"paperclip","schilderen en verkopen als kunst",5,3,"schilderen verkopen kunst",3,3
1225,"paperclip","school",5,3,"school",0,0
1177,"paperclip","schrift",5,3,"schrift",0,0
1178,"paperclip","schrijfmiddel ",5,3,"schrijfmiddel",3,3
1228,"paperclip","schrijven",5,3,"schrijven",3,3
1230,"paperclip","sierraad van maken",5,3,"sieraad",2,2
1199,"paperclip","Sieraden van maken",5,3,"sieraden",2,2
1159,"paperclip","sigarettenhouder maken die je op je hand kan vastmaken",5,3,"sigarettenhouder hand vastmaken",5,4
1241,"paperclip","sim-dock van iphone (en andere telefoons) openen",5,3,"sim dock iPhone openen",2,2
1171,"paperclip","gebruiken om sim kaart iphone eruit te halen",5,3,"sim kaart iPhone eruit halen",2,2
1173,"paperclip","sim kaart van telefoon eruit te halen",5,3,"sim kaart telefoon eruit halen",2,2
1152,"paperclip","simcard eruit halen",5,3,"simkaart eruit halen",2,2
1162,"paperclip","om de simkaart uit een iphone te kunnen halen",5,3,"simkaart iPhone halen",2,2
1132,"paperclip","om je simkaartje uit je mobiel te halen",5,3,"simkaart mobiel halen",2,2
1138,"paperclip","Simkaart uit telefoon drukken",5,3,"simkaart telefoon drukken",2,2
1146,"paperclip","simkaart uit de telefoon halen",5,3,"simkaart telefoon halen",2,2
1150,"paperclip","je simkaart uit je telefoon halen",5,3,"simkaart telefoon halen",2,2
1216,"paperclip","simkaart uit telefoon mee halen",5,3,"simkaart telefoon halen",2,2
1143,"paperclip","simkaart tool",5,3,"simkaart tool",2,2
1140,"paperclip","sleutel",5,3,"sleutel",3,3
1141,"paperclip","sleutel",5,3,"sleutel",3,3
1156,"paperclip","sleutel",5,3,"sleutel",3,3
1177,"paperclip","sleutel",5,3,"sleutel",3,3
1178,"paperclip","sleutel",5,3,"sleutel",3,3
1215,"paperclip","sleutel",5,3,"sleutel",3,3
1219,"paperclip","sleutel",5,3,"sleutel",3,3
1201,"paperclip","sleutelbos",5,3,"sleutelbos",3,3
1168,"paperclip","sluitelhanger van maken",5,3,"sleutelhanger",3,3
1175,"paperclip","sleutelhanger",5,3,"sleutelhanger",3,3
1184,"paperclip","sleutelhanger",5,3,"sleutelhanger",3,3
1235,"paperclip","sleutelhanger-rondje",5,3,"sleutelhanger rondje",3,3
1147,"paperclip","sleutelhouder",5,3,"sleutelhouder",3,3
1143,"paperclip","sleutelopener",5,3,"sleutelopener",3,3
1164,"paperclip","sleutelring",5,3,"sleutelring",3,3
1162,"paperclip","om sleutels aan te hangen",5,3,"sleutels hangen",3,3
1169,"paperclip","slijpen om als naald te gebruiken",5,3,"slijpen naald",3,3
1128,"paperclip","slinger mee maken",5,3,"slinger",2,2
1171,"paperclip","slinger mee maken",5,3,"slinger",2,2
1186,"paperclip","slinger van maken",5,3,"slinger",2,2
1194,"paperclip","slinger",5,3,"slinger",2,2
1171,"paperclip","slinger mee vastmaken",5,3,"slinger vastmaken",2,2
1178,"paperclip","slingers",5,3,"slingers",2,2
1142,"paperclip","slot op te breken",5,3,"slot breken",3,3
1129,"paperclip","het slot van een deur mee openen",5,3,"slot deur openen",3,3
1151,"paperclip","een slot van een deur mee openen ",5,3,"slot deur openen",3,3
1136,"paperclip","slot open maken",5,3,"slot open",3,3
1137,"paperclip","Een slot ermee open maken",5,3,"slot open",3,3
1153,"paperclip","slot mee open maken",5,3,"slot open",3,3
1154,"paperclip","slot open maken",5,3,"slot open",3,3
1160,"paperclip","slot open maken",5,3,"slot open",3,3
1183,"paperclip","om een slot open te maken",5,3,"slot open",3,3
1185,"paperclip","een slot open maken",5,3,"slot open",3,3
1191,"paperclip","slot open maken",5,3,"slot open",3,3
1134,"paperclip","om een slot mee open te breken",5,3,"slot open breken",3,3
1138,"paperclip","Slot open forceren",5,3,"slot open forceren",3,3
1169,"paperclip","slot openen",5,3,"slot openen",3,3
1181,"paperclip","slot openen",5,3,"slot openen",3,3
1186,"paperclip","slot openen",5,3,"slot openen",3,3
1195,"paperclip","slot mee openen",5,3,"slot openen",3,3
1199,"paperclip","Om een slot mee te openen",5,3,"slot openen",3,3
1216,"paperclip","slot openen",5,3,"slot openen",3,3
1234,"paperclip","slot openen",5,3,"slot openen",3,3
1165,"paperclip","een slot mee openmaken",5,3,"slot openmaken",3,3
1206,"paperclip","slot openmaken",5,3,"slot openmaken",3,3
1226,"paperclip","een slot openmaken",5,3,"slot openmaken",3,3
1231,"paperclip","slot openmaken",5,3,"slot openmaken",3,3
1144,"paperclip","Om sloten open te maken",5,3,"sloten open",3,3
1189,"paperclip","Sloten mee openen",5,3,"sloten openen",3,3
1192,"paperclip","sloten openen",5,3,"sloten openen",3,3
1207,"paperclip","sloten mee openen",5,3,"sloten openen",3,3
1224,"paperclip","Sloten proberen te openen",5,3,"sloten proberen openen",3,3
1235,"paperclip","slotje van een ketting vervangen",5,3,"slotje ketting vervangen",3,3
1213,"paperclip","sluiting van een kledingstuk",5,3,"sluiting kledingstuk",3,2
1168,"paperclip","sluiting voor rits maken",5,3,"sluiting rits",4,2
1228,"paperclip","smelten",5,3,"smelten",2,2
1184,"paperclip","snack prikker",5,3,"snack prikker",4,4
1153,"paperclip","iets snijden",5,3,"snijden",4,4
1228,"paperclip","snijden",5,3,"snijden",4,4
1141,"paperclip","snijplank",5,3,"snijplank",0,0
1187,"paperclip"," soort schilderij",5,3,"soort schilderij",3,3
1193,"paperclip","dus gebruiken als een soort ti-rip?",5,3,"soort tiewrap",2,2
1196,"paperclip","sorteren",5,3,"sorteren",1,2
1204,"paperclip","sparen",5,3,"sparen",1,2
1130,"paperclip","je kan er een spel mee doen",5,3,"spel",2,2
1153,"paperclip","speld",5,3,"speld",2,3
1155,"paperclip","gebruiken als speld",5,3,"speld",2,3
1202,"paperclip","speld",5,3,"speld",2,3
1158,"paperclip","mee spelen",5,3,"spelen",2,2
1173,"paperclip","spelen",5,3,"spelen",2,2
1180,"paperclip","mee spelen",5,3,"spelen",2,2
1148,"paperclip","spelletje",5,3,"spelletje",2,2
1179,"paperclip","spies",5,3,"spies",3,3
1139,"paperclip","om een spijker uit de muur te krijgen",5,3,"spijker muur krijgen",4,3
1138,"paperclip","Springveertje",5,3,"springveertje",4,4
1181,"paperclip","met staal letters uitbeelden",5,3,"staal letters uitbeelden",2,3
1157,"paperclip","staaldraad om iets mee te binden",5,3,"staaldraad binden",1,2
1165,"paperclip","om een stapel papiertjes doen",5,3,"stapel papiertjes",1,1
1143,"paperclip","Steekwapen",5,3,"steekwapen",3,3
1145,"paperclip","steekwapen van maken",5,3,"steekwapen",3,3
1189,"paperclip","Stof ergens uit krijgen",5,3,"stof ergens krijgen",2,2
1174,"paperclip","stoffen bij elkaar houden",5,3,"stoffen elkaar houden",2,1
1141,"paperclip","straat",5,3,"straat",0,0
1132,"paperclip","ipv een stressballetje",5,3,"stressballetje",2,3
1159,"paperclip","stroom verbinden",5,3,"stroom verbinden",3,3
1231,"paperclip","suikerpak dichtmaken",5,3,"suiker pak dichtmaken",2,2
1189,"paperclip","Tshirt mouwen mee opgerold houden",5,3,"t shirt mouwen opgerold houden",5,4
1229,"paperclip","tanden stoker",5,3,"tanden stoker",3,3
1131,"paperclip","tandenstoker",5,3,"tandenstoker",3,3
1156,"paperclip","tandenstoker",5,3,"tandenstoker",3,3
1178,"paperclip","tandenstoker",5,3,"tandenstoker",3,3
1183,"paperclip","als tandenstoker",5,3,"tandenstoker",3,3
1201,"paperclip","tandenstoker",5,3,"tandenstoker",3,3
1206,"paperclip","tandenstoker",5,3,"tandenstoker",3,3
1213,"paperclip","tandenstoker ",5,3,"tandenstoker",3,3
1188,"paperclip","tas repareren",5,3,"tas repareren",3,3
1151,"paperclip","aan je tas vastmaken ",5,3,"tas vastmaken",3,3
1157,"paperclip","telefoon openmaken (iphone)",5,3,"telefoon openmaken",2,2
1223,"paperclip","aan je telefoon plakken als houder",5,3,"telefoon plakken houder",5,3
1130,"paperclip","je kan je telefoon resetten",5,3,"telefoon resetten",2,2
1163,"paperclip","Telefoon resetten",5,3,"telefoon resetten",2,2
1199,"paperclip","Je telefoonsimkaart eruit halen door dit te gebruiken (iphone)",5,3,"telefoon simkaart eruit halen",2,2
1210,"paperclip","tepelklem",5,3,"tepelklem",5,5
1134,"paperclip","tijdens het leren je werk geordend houden",5,3,"tijdens leren werk geordend houden",1,1
1167,"paperclip","tin",5,3,"tin",0,0
1212,"paperclip","touw van paperclips",5,3,"touw paperclips",2,2
1183,"paperclip","touw aan het plafond haken ",5,3,"touw plafond haken",3,2
1230,"paperclip","twee touwen aan elkaar verbinden door paperclip uit te buigen",5,3,"touwen elkaar verbinden paperclip buigen",2,2
1129,"paperclip","tussen de deur doen om te kijken of ie open is geweest",5,3,"tussen deur kijken ie open",5,4
1140,"paperclip","om tussen kleine kiertjes iets te kunnen pakken",5,3,"tussen kleine kiertjes pakken",2,2
1203,"paperclip","tussen je plakband plakken zodat je het beginnetje niet kwijt raakt",5,3,"tussen plakband plakken zodat beginnetje niet kwijt raakt",4,4
1157,"paperclip","iets tussen je tanden weghalen (tandenstoker)",5,3,"tussen tanden weghalen",3,3
1220,"paperclip","uitbuigen en gebruiken om twee dingen aan elkaar te binden",5,3,"uitbuigen dingen elkaar binden",1,2
1220,"paperclip","uitbuigen en als elastiekje voor je haar gebruiken",5,3,"uitbuigen elastiekje haar",3,3
1191,"paperclip","uittrekken",5,3,"uittrekken",1,2
1219,"paperclip","uitvouwen",5,3,"uitvouwen",1,2
1230,"paperclip","uitvouwen en tekensjabloon van maken",5,3,"uitvouwen tekensjabloon",5,4
1139,"paperclip","om iets vast te houden",5,3,"vast houden",1,1
1177,"paperclip","vastklippen",5,3,"vast klippen",1,1
1225,"paperclip","vastklippen",5,3,"vast klippen",1,1
1134,"paperclip","iets vast koppelen",5,3,"vast koppelen",1,1
1141,"paperclip","iets vasthouden",5,3,"vasthouden",1,1
1225,"paperclip","vasthouden",5,3,"vasthouden",1,1
1202,"paperclip","vasthouder van je naam op t-shirt",5,3,"vasthouder naam t shirt",2,2
1136,"paperclip","iets vastmaken",5,3,"vastmaken",1,1
1177,"paperclip","vastmaken",5,3,"vastmaken",1,1
1207,"paperclip","iets mee vastmaken",5,3,"vastmaken",1,1
1225,"paperclip","vastmaken",5,3,"vastmaken",1,1
1135,"paperclip","vastmaken aan een andere paperclip",5,3,"vastmaken paperclip",1,1
1180,"paperclip","vastmaken van papier",5,3,"vastmaken papier",1,1
1218,"paperclip","vastmaken van papier aan voorwerpen zoals een plantenbak",5,3,"vastmaken papier voorwerpen zoals plantenbak",1,1
1170,"paperclip","vastzet mechanisme",5,3,"vastzet mechanisme",1,1
1170,"paperclip","veiligheidsspel",5,3,"veiligheidsspel",3,2
1170,"paperclip","veiligheidsspeld",5,3,"veiligheidsspeld",3,2
1235,"paperclip","veiligheidsspeld",5,3,"veiligheidsspeld",3,2
1192,"paperclip","verbinden",5,3,"verbinden",1,1
1164,"paperclip","verbindingsstuk",5,3,"verbindingsstuk",1,1
1148,"paperclip","verbuigen",5,3,"verbuigen",1,2
1176,"paperclip","verbuigen",5,3,"verbuigen",1,2
1213,"paperclip","verbuigen en dan dingen aan ophangen ",5,3,"verbuigen dingen ophangen",2,2
1166,"paperclip","verhitten",5,3,"verhitten",2,2
1145,"paperclip","als verhoging voor een stoel die wiebelt",5,3,"verhoging stoel wiebelt",4,4
1189,"paperclip","Gebruiken als verlengstuk",5,3,"verlengstuk",2,2
1241,"paperclip","vervanging voor een gebroken rits",5,3,"vervanging gebroken rits",3,2
1146,"paperclip","vervanging van een naald",5,3,"vervanging naald",3,3
1210,"paperclip","vervanging van wattenstaafje",5,3,"vervanging wattenstaafje",3,3
1151,"paperclip","verven ",5,3,"verven",3,3
1138,"paperclip","Vervormbaar ijzerdraad",5,3,"vervormbaar ijzerdraad",1,2
1217,"paperclip","vervormen",5,3,"vervormen",1,2
1158,"paperclip","vervormen tot armband",5,3,"vervormen armband",3,2
1158,"paperclip","vervormen tot oorbel",5,3,"vervormen oorbel",3,2
1158,"paperclip","vervormen tot ring",5,3,"vervormen ring",3,2
1191,"paperclip","iemand verwonden",5,3,"verwonden",3,4
1224,"paperclip","verzamelen",5,3,"verzamelen",1,2
1219,"paperclip","veter",5,3,"veter",5,5
1137,"paperclip","Je kunt hem ook gebruiken om viezige dingen uit je oor/neus te halen",5,3,"viezige dingen oor neus halen",3,3
1203,"paperclip","om viezigheid onder je nagels vandaan te halen ",5,3,"viezigheid onder nagels vandaan halen",3,3
1132,"paperclip","om viezigheid/stof uit kleine gaatjes te halen",5,3,"viezigheid stof kleine gaatjes halen",2,2
1152,"paperclip","vishaak",5,3,"vishaak",3,3
1161,"paperclip","vishaak",5,3,"vishaak",3,3
1169,"paperclip","vishaak",5,3,"vishaak",3,3
1241,"paperclip","vishaak",5,3,"vishaak",3,3
1155,"paperclip","vishaakje",5,3,"vishaakje",3,3
1182,"paperclip","vodafone chip uit mobiel krijgen (iphone) ",5,3,"Vodafone chip mobiel krijgen",2,2
1149,"paperclip","voorwerpen aan elkaar binden",5,3,"voorwerpen elkaar binden",1,1
1207,"paperclip"," voorwerpen met elkaar verbinden",5,3,"voorwerpen elkaar verbinden",1,1
1192,"paperclip","vormen maken",5,3,"vormen",2,2
1171,"paperclip","vormpjes mee maken",5,3,"vormpjes",2,2
1193,"paperclip","vormpjes mee maken",5,3,"vormpjes",2,2
1137,"paperclip","of vuil onder je nagels vandaan",5,3,"vuil onder nagels vandaan",3,3
1147,"paperclip","vuilwroeter",5,3,"vuil wroeter",3,3
1152,"paperclip","vuur maken",5,3,"vuur",0,0
1156,"paperclip","wapen",5,3,"wapen",3,4
1208,"paperclip","wapen",5,3,"wapen",3,4
1219,"paperclip","wapen",5,3,"wapen",3,4
1179,"paperclip","wasknijper",5,3,"wasknijper",4,3
1186,"paperclip","als wasknijper",5,3,"wasknijper",4,3
1230,"paperclip","wasknijper",5,3,"wasknijper",4,3
1212,"paperclip","waslijn ",5,3,"waslijn",5,4
1196,"paperclip","werk",5,3,"werk",0,0
1217,"paperclip","word",5,3,"word",0,0
1169,"paperclip","zak dicht maken",5,3,"zak dicht",2,2
1144,"paperclip","Zakjes dichtklemmen",5,3,"zakjes dichtklemmen",2,2
1143,"paperclip","zelfelectrocutie tool voor in het stopcontact",5,3,"zelfelektrocutie tool stopcontact",4,4
1209,"paperclip"," zie Sporthal de Paperclip in leidsche rijn",5,3,"zie sporthal paperclip Leidsche Rijn",0,0
1167,"paperclip","zilver",5,3,"zilver",0,0
1196,"paperclip","zilver",5,3,"zilver",0,0
1225,"paperclip","zilver",5,3,"zilver",0,0
